Word,Happy,Stable,Introvert,Anxious,Depressed
mercedes,0.9726444802958885,0.9649281005725399,0.885663055487836,0.8481257051295081,0.9110096939466599
💅,0.5544660941580002,0.4778054179109186,0.5989825840486012,0.08674548888534206,0.5136434711655522
103,0.6327251625054937,0.5998251787213231,0.5464283439862825,0.7010255004634067,0.6126204914843023
places,0.5141804932686647,0.4153619090593952,0.35745416612463954,0.7065810738585034,0.8472854232412719
sid,0.29478288745564063,0.2991350214637616,0.9594432952324767,0.6199750919077085,0.5329708610711861
answers,0.8595289624324962,0.7573333653114678,0.44251345370164064,0.6842334410387338,0.8804397478865664
trombonist,0.7910341946762367,0.953817771052659,0.8238785106532958,0.7502071264949053,0.9082407588860764
cups,0.9775494553505,0.7787562509809847,0.957071535861957,0.9998917892992296,0.9710630309691424
frontier,0.9014889863769981,0.7857739912675443,0.7037369002315212,0.750943987621292,0.8302936737846065
colleges,0.3109149778162692,0.3675138176375352,0.5714945532914388,0.7272559377678127,0.41507468336432907
convert,0.7991599526121291,0.8927088726124626,0.5418314196029612,0.7833209794594578,0.9176096316711102
address,0.6608810073383826,0.5043153859651883,0.758048512054142,0.7177471120947869,0.7135104643877646
unmatched,0.8615451153639724,0.7128372409877719,0.9820224284327741,0.8027080193384692,0.772790514322298
all-time,0.6240061855996544,0.6687945550361378,0.9537228161581297,0.7517850500183976,0.670781576094793
claims,0.825375908196589,0.7835947082992865,0.68094382290887,0.8483396238266907,0.8511838495383623
powerlifter,0.9406869418082768,0.6517101795319697,0.8657396867796172,0.8190465773991227,0.8819840166412507
mixture,0.8215014596977193,0.8590782145093914,0.8797995038429938,0.9230215048946406,0.9486160751016841
me,6.888219656220329e-06,0.011940687382382631,6.243196562771836e-05,0.21826679007556615,0.039056484574247374
49,0.8429616695260227,0.7863396369661502,0.697887126238171,0.8875796935551936,0.9259031727719174
planet,0.6496502505627801,0.5331301432402387,0.5618826222078028,0.8304644506998071,0.7809840020884569
poems,0.8627237467561624,0.7042039599813235,0.32967680475802474,0.9534511767582294,0.7178220156860049
vic,0.8786447881598158,0.8404011038720907,0.7913123304457086,0.8588950872114072,0.9376025342928769
vita,0.8844245434985625,0.7787623553569429,0.8702031854674412,0.8407631250733889,0.848062068449082
light,0.9155760193247999,0.8672718270809727,0.7547179164722086,0.9031365526835178,0.9778935063463026
preach,0.6472105101917338,0.5670359158481204,0.5218764251221837,0.7134248675529613,0.8519988342242033
kb,0.8538093512474707,0.9635465836462331,0.9526074388024881,0.9218516974850774,0.9366774656565093
phd,0.4359799099650561,0.6189027573383625,1.2282967459809058e-05,0.33355444191050276,0.39227228163915306
2013,0.07176310406611419,0.12387293976641689,0.9528956231418964,0.4170744186851265,0.2707429519997864
lasting,0.6684250821851208,0.42300347209789013,0.5712048531559972,0.896799074578436,0.8310508038087838
fiend,0.9314976247950555,0.9713305878154905,0.4850204275218979,0.9456072459644997,0.7206299219315246
wiu,0.7710949904920654,0.9969309729645566,0.5736559396615761,0.9229353891885055,0.91360377676554
plantbased,0.9871725737387276,0.9201792768781378,0.8777338703151136,0.9158778582134401,0.9071606414301265
🛣,0.9675267134677985,0.9957398518231986,0.9027412068146401,0.9099474996258541,0.8543813853920503
sriracha,0.780157700482923,0.7809944545724423,0.9715203819045728,0.9585051937031555,0.9105905914259553
teamusa,0.7882235608343093,0.6412290606771853,0.8471497020457979,0.9081314893512551,0.8196895114284266
fund,0.4027120787417331,0.27151007600697286,0.403348358364813,0.5773347394773465,0.5946049661223609
clothing,0.6182410763542925,0.5028640892835567,0.2500996188907443,0.43602804488499713,0.3280158149026735
duran,0.7770710212186762,0.9774052984301136,0.8078989411588977,0.7827059135426577,0.9482361529623098
oc,0.423720796966951,0.4379431966097589,0.9415735032484516,0.6916414537181219,0.5433665019889955
who,0.3950536109150875,0.34948280436151524,0.0010380105188356747,0.683979466261091,0.401696910863214
dwell,0.969624969372445,0.8714577477012853,0.9919771985427921,0.9003468019802716,0.8451434051037678
thrower,0.998434795465492,0.9450662225241697,0.9305892103232645,0.7673305688414251,0.8096040591296274
moa,0.8833078750326582,0.9942159745616599,0.890701465186198,0.44626914851587873,0.740309539539048
alto,0.7843500471252145,0.7877143318094832,0.7577211029546427,0.7104904522072284,0.647134998859795
besides,0.9787891833502731,0.9101583161757678,0.9164472682653886,0.9197832139992927,0.9442290173014718
boots,0.8945940487913191,0.9105336424386796,0.7869499805451752,0.9862684909419135,0.9261994772941256
106,0.614105536653754,0.47196340132070946,0.6999350167115967,0.7632604478693541,0.7638073241359196
uncomfortable,0.759572754840868,0.6603658406186668,0.9522362605486505,0.9914328593264905,0.9014779463856828
🏅,0.9094807344122564,0.9430512728930678,0.8994485400008787,0.5345052188291011,0.3592034923725649
⚜,0.6713846317144623,0.8868894675187899,0.27973047347214663,0.9852342507928884,0.6912910471117053
vs,0.8617598966574334,0.849010018766073,0.9865046439115213,0.7928408424580924,0.9815648451923973
giggles,0.7738406893957979,0.8941763860044789,0.9271918124415626,0.7342958772750565,0.8067996374164426
coyote,0.9287491870381359,0.9034025966777133,0.815234676877391,0.9533207646752662,0.9324260515251672
pc,0.967966621243749,0.37113964231266916,0.053332523132428866,0.2408678349633795,0.8527143834169302
rower,0.8030229596079201,0.8151691505985466,0.636254016507402,0.8863442298252417,0.9492295048679393
reply,0.9305199454507145,0.9505274070369452,0.8927514170818445,0.9658868776503629,0.7050076604591449
elevated,0.9474865439504057,0.970576548007769,0.7266740328130274,0.8638765000192958,0.8753882095801557
gun,0.8267967381401906,0.777642529935618,0.5024676307185858,0.8288121826747206,0.6610556177014741
sell,0.31482234619560456,0.15248757690523362,0.416101792687225,0.4766611636372091,0.5495659084527784
dentistry,0.7253945312804255,0.6697446925268604,0.6927236033046427,0.9883568088077499,0.6962718893228785
forecaster,0.526594234189778,0.6048688848263399,0.4244341330239827,0.585165158657619,0.6563841135833168
hp,0.9945912232030591,0.8286711557996287,0.7013259366928704,0.9359121797350349,0.9024134987127428
quinn,0.9231760804363807,0.8607205015687147,0.8577383955139162,0.9645078241027187,0.9740302765088094
pet,0.41763518183489357,0.48479153406718556,0.06784530629878138,0.548899456398777,0.4405499904443193
milan,0.9327765789458877,0.9526945064255781,0.9294258277858203,0.948857260917521,0.8747116478668415
vices,0.9292231892691833,0.9572199682001705,0.9683050587944206,0.9281241124640731,0.9964191245868705
balls,0.8854071641925005,0.9309491112237847,0.723764916487385,0.8851428021994798,0.857927726486166
tamuk,0.6556826915844134,0.5516637630099697,0.6613966882821156,0.7730378457816731,0.9057561310699827
ę,0.9554293605154991,0.7210394042372696,0.8725643757069417,0.6957034944199854,0.9287832928394448
ha,0.8632561560733745,0.6566634713801371,0.9609932675094666,0.7868813250833966,0.7975857221045388
jesus-follower,0.641809168874713,0.5688752881704982,0.55204039444257,0.6643554977407125,0.6937940361129611
favstar,0.4139835010316433,0.32815819082022335,0.9093188510256889,0.96992808601218,0.9331366091888551
scotland,0.6410596973077318,0.8974893506568657,0.6179676677685526,0.9885577434744006,0.9500124341790945
sassy,0.3554920664817516,0.3753872446510562,0.8120530400451682,0.5411266485228499,0.6640494540136614
flies,0.7114294071796028,0.6281356622362679,0.8179927760378354,0.9772181797324315,0.8304949022005492
hated,0.48661973772258316,0.6293850741337732,0.5561559604017365,0.8013231730159636,0.7581767180309988
staring,0.8576087349463655,0.8562484039273703,0.9771042942309425,0.87359605982955,0.802766093417453
uci,0.7158154657193223,0.689273674752414,0.9838346464155856,0.8061841246521935,0.9558902008615628
selfish,0.5820981787798023,0.6867940741752931,0.8541457257650351,0.8343409679943847,0.8968334173788837
recipe,0.15912343918840421,0.18438048140650087,0.25383087664224213,0.9006634678673251,0.8631185923797877
bruce,0.6307659734627069,0.6526372935257714,0.7392741644890559,0.7921565987124293,0.8718695737488913
😘,0.4502700959711816,0.49957768585864226,0.3112981276297133,0.06363786327872223,0.496170267068647
neglect,0.8186263359539303,0.9511962442847226,0.933835166854676,0.9706431767953887,0.9767702866970702
ybysaia,0.6515715317115804,0.8348665631431784,0.8606406267797326,0.9268396785346975,0.998178410250796
lmao,0.5471335845216749,0.38390025453651977,0.7405977220861506,0.5814603347817449,0.49178008636051285
kpop,0.6908420732178728,0.3162657688703763,0.9932658957003762,0.13145737634199306,0.42698451809599725
bonaventure,0.7582666481753659,0.7638825555817195,0.9414991537532553,0.8532008009959531,0.822168635920816
ε,0.2867780871303405,0.22575590760606756,0.5091142081729472,0.8084442682994448,0.8645695990082785
virtual,0.3420076251172808,0.349644147599522,0.07511314363224986,0.5072201873221496,0.48828148290092876
j,0.9405890035301905,0.9179553787433226,0.17597659333129512,0.30167156831272246,0.7387635365223824
aspiring,0.31616527076379874,0.30052329538763756,0.134949335840977,0.6937188542804056,0.7072437162014797
otherwise,0.9608024671954838,0.7807185085204258,0.3651443037886233,0.887665490757545,0.6951701651280482
non-partisan,0.872055467923446,0.7487277051978123,0.7529089601080654,0.8304345475818045,0.9112528805286444
ろ,0.9140247448939582,0.780151439342371,0.6845773719813726,0.9176391908644348,0.8988626437412104
stay,0.09319367623273633,0.23252856282337397,0.021244587322192254,0.8665667321990096,0.9047111386119413
γ,0.2521003003155702,0.19832230360937175,0.3698788245642626,0.5422472057682084,0.9114291549850717
confusion,0.8029259584245572,0.6961413556172984,0.9138465571682908,0.9803790290011569,0.8447703327121987
buy,0.8072671947008179,0.7040181847328009,0.7634985896777104,0.5285808284605542,0.8632411320577646
deadly,0.8932833441978163,0.7835271576818439,0.7026660930010069,0.8816193978919098,0.7987591793047992
п,0.874573683406143,0.9804993320154056,0.8450287988193022,0.8279942525927515,0.6887915370858604
shopping,0.37384071848349243,0.25954409674155254,0.8967562742709263,0.8662866739203285,0.4877843566890223
all-star,0.7937000952326982,0.6074608783874769,0.7906245889235206,0.6556848455288513,0.6163522354122861
digital,0.0006611211558287255,0.000569732732853101,6.391203033473403e-08,0.04217066633352906,0.053335056242150625
finally,0.8168399837981191,0.8465862838063951,0.959742439963932,0.8224455822297552,0.7701618980923339
showrunner,0.969835133825633,0.7895495024449029,0.7302058495131876,0.961278450887439,0.9478296554659158
near,0.6433857790046222,0.5361599660086072,0.6889272320740407,0.6729990113949975,0.7887345003298754
grandkids,0.44623498403670236,0.5445303710956941,0.31286807955289575,0.971904447131716,0.8272209228506946
pistol,0.9264661351308037,0.9948211388634103,0.9013791711168917,0.9090732054409922,0.8856422752706212
ubi,0.9343426251565641,0.8397926904615161,0.7603819682117909,0.7029782354378318,0.9372189033436762
ר,0.949519525143012,0.7792860955432097,0.8554793952074939,0.8738056025986127,0.9772973860737917
reported,0.8966381633217078,0.9145090492535348,0.6478327556182117,0.868068229570861,0.9404272400948834
provided,0.4573385064133253,0.3285561813755913,0.6947453891594177,0.5226459516395026,0.6170342932582309
sports,3.774758283725532e-15,0.0,0.5029241015475798,3.1317171078626416e-12,2.597033699203166e-12
hbu,0.8599231981178153,0.7836839296190108,0.7255264722996249,0.8257621952286829,0.9523232798459196
trailer,0.8579392438171429,0.986053688026854,0.9206906104201524,0.8900530865552623,0.9760466275066992
wustl,0.8617386672969003,0.8065100532545226,0.7160182016019545,0.8416549772724291,0.8200890643876135
dear,0.6339628053182675,0.6012264342450198,0.9747497948901498,0.8735165225167076,0.8892806864294325
stanley,0.6483169000164741,0.6215469871229606,0.7978743516515889,0.7049638016102255,0.7856812261656501
highland,0.44268694868531266,0.5288298977809833,0.9048447795998837,0.6982768808866104,0.5243180223666402
🏎,0.9406580316934763,0.9823270303201821,0.883724973986846,0.6652228366333923,0.6243683994859328
necn,0.6523387532208655,0.6696081146407424,0.7261458332015625,0.873759016159644,0.7682792755009085
their,0.0002280591370771301,2.962071208312267e-07,0.00010120125268264779,0.1349103765715447,0.09146458659104773
untappd,0.7727795041919576,0.634735481563115,0.8338467839440069,0.7395941720818149,0.9201216106389025
ucsb,0.8164696134061107,0.6592471115348264,0.9514178594886324,0.7915499376681252,0.9085105666385522
chance,0.8618039621207252,0.9601128388010052,0.7945892315758196,0.8653899615316578,0.8754057693443464
tickets,0.442737352116354,0.4790461758260154,0.558521797053666,0.4844543004923316,0.37037188000764787
timeless,0.8831653658018859,0.9084977556635767,0.9385109012506101,0.9134202016709545,0.8301610369511119
word,0.25336336812254245,0.2738076980097399,0.06589772800910465,0.45873998552923156,0.8476713584909088
lemme,0.6670962306882966,0.6406007389885859,0.7006995298381473,0.7970382204551507,0.7024288953212552
pj,0.9350083040838904,0.9422779385680933,0.8882773662516819,0.9861959191817316,0.9977722909539823
purposeful,0.5713212524519977,0.5001927790037519,0.6112986665221547,0.7342058423819298,0.6815458001805097
illusion,0.701621565088359,0.725267632404005,0.9819173990400683,0.9862591597618475,0.8801784600292364
let,0.14666331033868207,0.3037075923847572,0.48899852101575414,0.979951060547767,0.8513619839647915
🚨,0.7656277758657493,0.9408531202058708,0.7842865454181496,0.47015377842898043,0.4568469778274742
oif,0.9345820687966262,0.7700974435353867,0.6684669291342353,0.7693335980917833,0.9265371727489953
cal,0.3822498440271449,0.3970371213030166,0.9733514947087456,0.693404180104769,0.4077945571047441
oct,0.8510689785388281,0.9424890279741973,0.9477434227131394,0.7846286795011963,0.9616802636193567
lows,0.75078685789434,0.723233190937743,0.5693001011497427,0.872956572620571,0.9103853303854659
nest,0.7878390469912884,0.7914765872079721,0.7761756605704015,0.8296643834570123,0.8614764067346137
ig,2.337441351585312e-11,0.0003116173786310572,0.0,0.004291547491042769,0.7490361709282183
corinthians,0.7260520868117584,0.8968585877539448,0.5501698710569007,0.814711598288369,0.5074483675741694
meetups,0.9336943874452399,0.923736596298842,0.6987905770696858,0.9876457041531042,0.88002250993258
nh,0.3499362432968951,0.36580351741532313,0.3405028682438598,0.7085823805582399,0.7651131648339613
success,0.3666278026486891,0.0076974125958824136,0.902234692695079,0.1759242267789638,0.03933359901020883
photos,0.1607453048149674,0.4465271198093854,0.26155610448530187,0.447616452606558,0.6910878076672189
require,0.9913828853269211,0.952207918148563,0.7707363024382925,0.8802360189195695,0.9375140859199584
txst18,0.8071752438411424,0.6684377680805333,0.6960927583752214,0.9931665502268228,0.9957461416279803
scumbag,0.6782180131028217,0.7139969068828749,0.5795191154498116,0.9451878320261129,0.8719394709732771
이,0.8191597626199354,0.9178377473617212,0.6698842849084667,0.5431714382440838,0.7439295345412187
teamceltics,0.726635275038441,0.9624834710701198,0.7783983293732477,0.9883158100263927,0.975116765061222
ems,0.6194568936836811,0.6582135023952671,0.4298477239184795,0.6734244184165892,0.9129205622656187
jrpg,0.6502003214129419,0.5167677352882407,0.5395859814104071,0.8325636570361108,0.8648179341899123
cougar,0.7288208713955395,0.633514154103693,0.9163194188559078,0.7189310619117721,0.632998875971809
🔁,0.8719957969787566,0.9785914030275755,0.9825223944652766,0.8871012685316806,0.9156853566733014
despise,0.8873213425657731,0.9171750371251404,0.7098385573430726,0.8183826286702935,0.5802666520494615
nolan,0.9481922970478904,0.9147828929614936,0.864272682921948,0.8824245048151196,0.7474291114334464
ل,0.9055505146660849,0.34886290839340295,0.5219564894544597,0.22304666568269704,0.24646456172612075
フ,0.9689807242891699,0.642131561298831,0.4818915503318739,0.9882345150645091,0.9236653718528229
pv,0.8779315498756546,0.9534801141960905,0.7997341334378698,0.9883721993990906,0.7201245176631432
vimeo,0.6394626843855926,0.8930382224820315,0.825598707243663,0.7573672020401965,0.824254279560265
full,0.9938843378979583,0.6888198602118576,0.5677217525906686,0.6203213441994311,0.8979795830800144
bets,0.874969697270279,0.9860293108419127,0.9708580814310828,0.5796476597897458,0.7028951021524963
reveal,0.9606462752476272,0.9503569912926244,0.8104371319195145,0.9679849033659751,0.9017329613848113
freelancer,0.7045982406072453,0.8848675822525525,0.21299770483542635,0.6999434244976739,0.9563291862472345
esl,0.6711390622449027,0.9150441729070067,0.5147382454880018,0.8303719626852935,0.7310578292790721
nerds,0.9232001367370168,0.7759497330004004,0.7172221511396999,0.8063942508922033,0.9769272518888452
morris,0.6450437347106004,0.6476142731599925,0.9432055156702199,0.8679357048981495,0.6518963007699434
wde,0.8414549575348569,0.8073133683640319,0.8583789558734518,0.8007544529278809,0.7388279688151993
items,0.424013199638942,0.658813200489083,0.35987245310851046,0.6017659396524384,0.6376928983691348
forces,0.808998465718826,0.7820973236459743,0.5305887036892043,0.8771867793527235,0.930248938680855
⚾,0.9980560765099724,0.9015065473782062,0.003987563626154822,0.12446218499565953,0.025473957420806492
disease,0.9179243538060484,0.8899023752862936,0.11785118020760921,0.8195398377125529,0.936434520741124
alcoholic,0.4324185252490187,0.42951884231955795,0.7788562641981551,0.8622625384543179,0.6897724751058101
worldwide,0.09329067914349998,0.09378990038665203,0.8045602858252896,0.3034323358685316,0.207148710403793
superfan,0.7905158368418641,0.854553443327291,0.9492740083184754,0.8703551031631096,0.8548705481916108
attorney,0.08114602830417583,0.03151296337190845,0.0036233063108295216,0.29517056908419925,0.799323243789144
unfollow,0.6367997406607104,0.6321856600030906,0.8496779399635672,0.95564576216984,0.7668193416249256
mail,0.8639711892613182,0.8514305225204817,0.6826053463276645,0.8699504921950829,0.9417481241123864
͛,0.5541422285995501,0.49505847691495286,0.7889394268969867,0.6131610499816069,0.70080133157466
levels,0.3585947919484569,0.3544779524325614,0.6677963338512032,0.44604591783568925,0.42520053423009574
👪,0.7090881618100922,0.7156426487101164,0.7352901992368006,0.567992461175038,0.8137321528246033
bake,0.7922677377525038,0.9993889571393193,0.5161040702843014,0.9583820662169016,0.9266141553122724
players,0.1057724238435922,0.10861719465523811,0.9269153099766281,0.12355661863739686,0.06775695036056151
ho,0.6349290498920925,0.5968326622780444,0.7325647940861431,0.7244131742217013,0.6853411517016799
career,0.02899185965325035,8.53724438640846e-05,0.011762044925638149,0.33809210690435476,0.20587653642209514
sarcasm,0.3778820309130291,0.6493734252171424,0.502859173714131,0.8631555386097498,0.5386211341232767
2k,0.8539362183441885,0.9651661147384032,0.7635978392860996,0.24093799116023895,0.33294493650742885
portfolio,0.7593340908985844,0.7352461509948105,0.2799961869372125,0.5231763062428372,0.7670355745858819
swimming,0.28911266749961184,0.3131652826180109,0.9093725918356659,0.8991219136497925,0.746988529260671
godmother,0.9390880539479274,0.9601788932450994,0.8385905381008558,0.779271332085655,0.8674731134260174
pluviophile,0.9061211133564075,0.8174081746609274,0.7801649206526304,0.9519280502544691,0.9400994481453464
linguist,0.9919113138460458,0.8978398632953262,0.39241516971569657,0.9252884543076842,0.8176962876752611
joe,0.7027712863438182,0.5395704158252339,0.7769472707373868,0.7240401747259266,0.9784616072135686
merchant,0.7338148042732955,0.7088561631537826,0.771069880187411,0.7811034243617756,0.8309437017518717
01,0.9464741623396269,0.482746894108417,0.5759144727527434,0.4992674195397284,0.9735443820024128
cardinals,0.20222415914184855,0.10284461623355945,0.8938675524027486,0.327425355608312,0.4030713593992439
ℙ,0.935085027154676,0.8447077899678406,0.9486482941203842,0.7870718634195291,0.9404535328340013
along,0.5594623750778498,0.46209115063080697,0.4470582204825073,0.621887306868659,0.8600737919575949
awl,0.9087081424423129,0.831969569375357,0.83643914620809,0.8267886159269529,0.9311690704088198
jealous,0.5033346884867327,0.48802700911830854,0.7797579160885866,0.8084709877448082,0.8173872181266868
ら,0.8535575720930915,0.7974467122187248,0.5271525063387112,0.9722713462738704,0.9187610314225445
nutrition,0.09907758109640241,0.0038964331047561807,0.02205392243289861,0.5641110989056877,0.4474860292688265
sarasota,0.5147317150162272,0.47885870625429994,0.9301975418912463,0.7905840264342479,0.7713008536012764
umiami,0.960935001938074,0.9720197520433191,0.8552676622871953,0.9974650164884871,0.9071947762374712
gimme,0.8047454898919304,0.721446214768177,0.8679250405006775,0.8941687379412158,0.7521231908243615
newspapers,0.4004004293419663,0.5722561709130871,0.543968019245,0.6367901708190964,0.7307243856097607
believers,0.28506304396788185,0.25167391862802435,0.6022650971397512,0.552567738150469,0.6677901081977118
❕,0.9205657969509882,0.9256002864754376,0.4919476064130004,0.9492475264681803,0.9613761254890456
gameday,0.526814618512158,0.49835403885423,0.803386868194935,0.6211214596161063,0.5242403418275465
79,0.7144447992059799,0.7836510118499433,0.8698461779899014,0.8578331589480981,0.9167333387809096
teamcowboys,0.8281443759400786,0.8373441443437641,0.7121205316444721,0.9059122960335388,0.8278674509402055
fs,0.8562280354786334,0.9356485178866911,0.7516838160104449,0.7331846682417438,0.5079011910768627
latinx,0.853315937921356,0.7122750488449103,0.8815108890890162,0.6486758170794011,0.8452111465547067
dine,0.6044370408314412,0.5179750889755614,0.8973409561521206,0.8978383942170156,0.8201598646980377
south,0.00938466323872933,0.0030448050450111452,0.7998230594368034,0.16824855889748802,0.08322281681203103
inland,0.6183995963378666,0.669870252240713,0.8838597549761829,0.6562873942595568,0.62147722818783
d2,0.4755954462745309,0.45629976574332254,0.7790953680864985,0.5832804513201488,0.4387195030298021
̣,0.2806483876029042,0.2478023294058893,0.8459100826803496,0.5880167960106775,0.6311086852941705
vcu,0.917542382528874,0.7081131233719107,0.848839848406391,0.8770887599976323,0.735937754833464
oi,0.8841176055474773,0.9823552797892101,0.9980061131587017,0.9950025217833904,0.8942541977246472
mtb,0.6115230715063591,0.5287248717130508,0.8336454190230957,0.785975024070309,0.9365654334325064
blunt,0.3823685705347104,0.4843942156335248,0.5085911768165912,0.6030675867932642,0.5477766022502002
➿,0.9213456507079669,0.7913411638542305,0.8360212966794012,0.706337434685878,0.750016980413881
main,0.9934946091491386,0.7254655170361217,0.7653811905180405,0.47590473828742574,0.3092067662005833
princeton,0.37665241201375954,0.4946450968099614,0.7238316249199832,0.7013208075182038,0.6291652810434867
seinfeld,0.9952069635413665,0.885552281865813,0.8601039559895123,0.8491515965318714,0.9135375653280178
emotional,0.7923901348016344,0.8821277124161186,0.5479443857155686,0.7880531045711117,0.7218942274878146
enjoyment,0.86996248264561,0.8387889871160339,0.8444542070327878,0.9016563900938355,0.8826322090810479
atmospheric,0.6252791845655861,0.6636178743863537,0.28193839202158855,0.656221840347214,0.7589529066423175
micro,0.7542825379182041,0.8144556736489428,0.7396806696056033,0.8099844376257925,0.8425075606311347
hopefully,0.9471405062509115,0.8204610008396418,0.6319535468066058,0.8603607484312894,0.9324000253830602
realty,0.056325517984510354,0.006585496413583858,0.30217871038582556,0.48782870696625746,0.40395511167220866
arizonan,0.8005472753605256,0.8008297074060389,0.7773969287987677,0.8223647959266156,0.9169407558292795
lu,0.9026209812752393,0.9890089970325886,0.6367016327887891,0.8490667707870976,0.8718498264223262
pittsburgher,0.8823524173966395,0.8628658848767761,0.7898797987462589,0.9399821535130881,0.9831433690776228
salty,0.713802694452288,0.6791764656702792,0.9953851989260252,0.9086127358377736,0.7389463008099919
sentient,0.6366190603254476,0.6900582441143395,0.6303733859841805,0.9865466225490505,0.7426062425590454
consequence,0.9603861848649065,0.8200994359590841,0.9667023292539196,0.9688335040252125,0.8635083273922839
cheesecake,0.6221960640996584,0.582594948447337,0.9542264192471477,0.8741186914877737,0.8741837638499161
sometimes,0.03028406490907365,0.00964067401742641,0.02421872666120084,0.9434266448357354,0.041866269549953206
thug,0.4560738963144364,0.6976150698236561,0.38034261865793617,0.9012909635506077,0.7893561211057625
hartford,0.5704273050653104,0.5996728062896648,0.7527617476804453,0.6356069165689504,0.6465058214172048
melee,0.6566437910947585,0.4973490221236707,0.8498705920107603,0.7429224650320663,0.6874079904298787
kylie,0.6168917394378002,0.6163613721695662,0.5764198042872422,0.6771819596406521,0.865381877071167
handsome,0.6909872675236586,0.8693519072501581,0.7589722213704742,0.924121080184108,0.890046378213891
bakersfield,0.6372366102605527,0.5859575536875608,0.7515566163328045,0.9008070830635013,0.8439283804836433
̰,0.9896875656589563,0.9205419266399337,0.9115256933890243,0.8847700488916017,0.8310899151868663
ufc,0.457745241391887,0.20359600741955708,0.28021998734130116,0.3702317325694502,0.480110730354695
reflective,0.8084796303191948,0.9500884818348339,0.6288018545156857,0.9027154258063272,0.921959307063061
🚔,0.949555716679831,0.9661887276819825,0.8751507465673145,0.9752477311315433,0.8677201986277061
crunchy,0.9542008583859594,0.9716323870268448,0.7747644956033204,0.7952897335670377,0.7580919087907463
statistics,0.6922612153487016,0.7027524568077388,0.3038047094183003,0.5791340455719294,0.7872838093416139
🆒,0.8442987248295502,0.8340862360168093,0.9542068841512974,0.9587482568690524,0.8575713363742872
cartoon,0.6413950903933257,0.3578600065565962,0.3895455476014129,0.9050435898020202,0.736944779658498
accident,0.8888622577869081,0.895969456373372,0.5934274673881665,0.7849907529527,0.9447800009190397
aaliyah,0.6997437827868573,0.7176477899304796,0.6315500580561733,0.6218098206354452,0.7749878996041661
weird,0.040223473482480676,0.013609331175141515,0.5781911883798547,0.654181718589846,0.1768881161707494
handy,0.9620217607753223,0.9348038361727102,0.8189169975333062,0.8516018162255423,0.9757654684201582
behalf,0.520072549708203,0.5098429847646491,0.4380173693523637,0.7221268696763494,0.8150251371849868
pnw,0.8519522016018111,0.8541683266934004,0.9826218792472998,0.9481935674623581,0.8438112568077198
1000,0.7989304234942582,0.6635292145551113,0.9332565971087399,0.8338959196480724,0.9251845126320624
imported,0.7643003722450923,0.7639493617170192,0.9800238178113236,0.9602113187407726,0.8995701390248221
2600,0.9088897755849754,0.9985748498258054,0.8306736479241648,0.7805045351270559,0.7766261542192407
keyboards,0.8681673344275023,0.8610179074506086,0.8582547933726314,0.7315712594648536,0.9374641100067826
wisely,0.9502101445431081,0.7667350124219823,0.7736001274918518,0.9733360369385358,0.9687789449418562
wheel,0.8774714534391299,0.976636559172972,0.8494879587287649,0.70774883944199,0.8582753023336922
spiderman,0.7827125149152676,0.8119012058266508,0.9509289248788031,0.9911569792095036,0.9982579420338411
8123,0.7535494299987515,0.6516345751944663,0.7606775650808477,0.6339294606182633,0.7829972243263565
nae,0.9048024270014858,0.8218656246303941,0.8736451526081355,0.7849738604687773,0.7847107162330089
spoke,0.7358416153491119,0.7966979041385174,0.8395414447533438,0.9648006878140396,0.8965765803091172
⛵,0.687256051194906,0.7461215915163089,0.5469821623440887,0.9101026914388566,0.9279526137375196
globalist,0.8897513647532598,0.9737543772288055,0.742406080073803,0.8743701176063432,0.9279078566214907
cassie,0.8739913652863514,0.972521388560172,0.7517584167919271,0.9353682253623381,0.9080465077353617
emmy-nominated,0.6097381812716338,0.6393070743746816,0.7015990809007557,0.868599391203901,0.7825899907618898
vet,0.5124416632381044,0.2925157097189435,0.13890369297317817,0.3888612362386987,0.7736527753388123
firmly,0.9511552444657136,0.9246893959455924,0.7459592575561118,0.9990047878742161,0.910565159259789
1906,0.8616941848317872,0.7440879442479833,0.8604271094211551,0.6258515257625159,0.39680259235972515
co-creator,0.8463951279301551,0.887184579985733,0.334188746779549,0.6274311279042255,0.7942013473057579
ß,0.8537560628964902,0.6882073948316472,0.9967709139017087,0.992772935208323,0.9652588780853326
biking,0.34691007349418124,0.2072933745909764,0.13308473279467914,0.5836078825483713,0.8072236374522035
oncology,0.9896611240494582,0.8610570080561413,0.4407940853831962,0.8439134856118318,0.752028969365566
direct,0.6672702758869637,0.5202093533188403,0.5421208860943685,0.48570313543178756,0.5330866739631133
background,0.7797405976974972,0.8425946052701536,0.289483385213515,0.7344758766538697,0.9562866438346853
cosmetics,0.8683909400624614,0.7815198264078573,0.943843269387084,0.6989204070660133,0.9204828992653602
verbal,0.9035177705849979,0.8781340424219026,0.744856760975126,0.9963620734012091,0.9529010098049395
olive,0.7806028173001409,0.7397599246461826,0.9013913569327989,0.9804616669054504,0.8603897143710135
xxi,0.6606114470217201,0.5854193919710453,0.7780124091166023,0.8230837824663524,0.8925218030585649
✏,0.6335300818399161,0.6105232796455118,0.5947083028484434,0.9273515454678898,0.826276786559214
fwm,0.5125068992306927,0.7836555708522621,0.3525900732825098,0.9343312021459618,0.8725299741123005
